ODA/TZA_NGDPPC,"Tanzania GDP per Capita at Current Prices, LCU"
ODA/THA_LUR,"Thailand Unemployment Rate, % of Total Labor Force"
ODA/TZA_PPPGDP,"Tanzania Country GDP based on PPP Valuation, USD Billions"
ODA/TZA_NGDPRPC,"Tanzania GDP per Capita at Constant Prices, LCU"
ODA/TZA_LP,"Tanzania Population, Millions"
ODA/TZA_TM_RPCH,"Tanzania Imports of Goods and services, % change"
ODA/TON_PPPSH,"Tonga Share of World GDP based on PPP, %"
ODA/TTO_NGDP,"Trinidad and Tobago GDP at Current Prices, LCU Billions"
ODA/TZA_GGX,"Tanzania General Government Total Expenditure, USD Billions"
ODA/THA_NGDPD,"Thailand GDP at Current Prices, USD Billions"
ODA/TZA_GGR,"Tanzania General Government Revenue, USD Billions"
ODA/TZA_GGXCNL,"Tanzania General Government Net Lending/Borrowing, USD Billions"
ODA/TZA_GGXONLB,"Tanzania General Government Primary Net Lending/Borrowing, USD Billions"
ODA/TZA_GGXCNL_NGDP,"Tanzania General Government Net Lending/Borrowing, % of GDP"
ODA/TZA_PCPIE,"Tanzania Inflation Index, End of Period Consumer Prices"
ODA/TZA_GGXONLB_NGDP,"Tanzania General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/TZA_GGXWDG_NGDP,"Tanzania General Government Gross Debt, % of GDP"
ODA/THA_NGDPDPC,"Thailand GDP per Capita at Current Prices, USD"
ODA/THA_PPPPC,"Thailand Per Capita GDP based on PPP Valuation, USD"
ODA/THA_GGXONLB,"Thailand General Government Primary Net Lending/Borrowing, USD Billions"
ODA/THA_NGDP_R,"Thailand GDP at Constant Prices, LCU Billions"
ODA/THA_NGDP,"Thailand GDP at Current Prices, LCU Billions"
ODA/THA_NGDP_D,Thailand GDP Deflator
ODA/TGO_PCPIE,"Togo Inflation Index, End of Period Consumer Prices"
ODA/TON_TM_RPCH,"Tonga Imports of Goods and services, % change"
ODA/THA_PCPI,"Thailand Inflation Index, Average Consumer Prices"
ODA/THA_NGSD_NGDP,"Thailand Gross National Savings, % of GDP"
ODA/THA_TMG_RPCH,"Thailand Imports of Goods, % change"
ODA/THA_PPPGDP,"Thailand Country GDP based on PPP Valuation, USD Billions"
ODA/THA_PPPSH,"Thailand Share of World GDP based on PPP, %"
ODA/TLS_GGR_NGDP,"Timor-Leste General Government Revenue, % of GDP"
ODA/THA_GGR_NGDP,"Thailand General Government Revenue, % of GDP"
ODA/THA_TM_RPCH,"Thailand Imports of Goods and services, % change"
ODA/TON_GGR,"Tonga General Government Revenue, USD Billions"
ODA/THA_GGX,"Thailand General Government Total Expenditure, USD Billions"
ODA/THA_GGSB,"Thailand General Government Structural Balance, USD Billions"
ODA/TLS_NGDP_RPCH,"Timor-Leste GDP at Constant Prices, % change"
ODA/THA_TX_RPCH,"Thailand Exports of Goods and services, % change"
ODA/THA_GGR,"Thailand General Government Revenue, USD Billions"
ODA/THA_PCPIE,"Thailand Inflation Index, End of Period Consumer Prices"
ODA/THA_LP,"Thailand Population, Millions"
ODA/TGO_NID_NGDP,"Togo Total Investment, % of GDP"
ODA/THA_NGDP_FY,"Thailand GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/THA_GGSB_NPGDP,"Thailand General Government Structural Balance, % of GDP"
ODA/TON_GGX,"Tonga General Government Total Expenditure, USD Billions"
ODA/THA_BCA,"Thailand Current Account Balance, USD Billions"
ODA/TUR_LUR,"Turkey Unemployment Rate, % of Total Labor Force"
ODA/THA_GGXCNL,"Thailand General Government Net Lending/Borrowing, USD Billions"
ODA/TGO_NGDP_R,"Togo GDP at Constant Prices, LCU Billions"
ODA/TTO_NGDPDPC,"Trinidad and Tobago GDP per Capita at Current Prices, USD"
ODA/TLS_NGDP_D,Timor-Leste GDP Deflator
ODA/TLS_NGDP,"Timor-Leste GDP at Current Prices, LCU Billions"
ODA/TLS_PPPGDP,"Timor-Leste Country GDP based on PPP Valuation, USD Billions"
ODA/TLS_LP,"Timor-Leste Population, Millions"
ODA/TLS_GGXCNL_NGDP,"Timor-Leste General Government Net Lending/Borrowing, % of GDP"
ODA/TLS_PCPIEPCH,"Timor-Leste Inflation % change, End of Period Consumer Prices"
ODA/TLS_PPPEX,"Timor-Leste Implied PPP Conversion Rate, LCU per USD"
ODA/TGO_PPPEX,"Togo Implied PPP Conversion Rate, LCU per USD"
ODA/TLS_GGXCNL,"Timor-Leste General Government Net Lending/Borrowing, USD Billions"
ODA/TGO_GGR,"Togo General Government Revenue, USD Billions"
ODA/TLS_GGR,"Timor-Leste General Government Revenue, USD Billions"
ODA/TLS_PPPSH,"Timor-Leste Share of World GDP based on PPP, %"
ODA/TGO_NGDP,"Togo GDP at Current Prices, LCU Billions"
ODA/TGO_GGX_NGDP,"Togo General Government Total Expenditure, % of GDP"
ODA/TLS_PPPPC,"Timor-Leste Per Capita GDP based on PPP Valuation, USD"
ODA/TUN_NGDP_FY,"Tunisia GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/TKM_NGDP_R,"Turkmenistan GDP at Constant Prices, LCU Billions"
ODA/TGO_BCA_NGDPD,"Togo Current Account Balance, % of GDP"
ODA/TLS_BCA,"Timor-Leste Current Account Balance, USD Billions"
ODA/TUN_NGSD_NGDP,"Tunisia Gross National Savings, % of GDP"
ODA/TGO_PPPGDP,"Togo Country GDP based on PPP Valuation, USD Billions"
ODA/TGO_NGDPD,"Togo GDP at Current Prices, USD Billions"
ODA/TGO_NGDPRPC,"Togo GDP per Capita at Constant Prices, LCU"
ODA/TGO_TXG_RPCH,"Togo Exports of Goods, % change"
ODA/TGO_PPPPC,"Togo Per Capita GDP based on PPP Valuation, USD"
ODA/TGO_NGSD_NGDP,"Togo Gross National Savings, % of GDP"
ODA/TGO_LP,"Togo Population, Millions"
ODA/TGO_PCPI,"Togo Inflation Index, Average Consumer Prices"
ODA/TGO_PCPIEPCH,"Togo Inflation % change, End of Period Consumer Prices"
ODA/TGO_GGXWDG_NGDP,"Togo General Government Gross Debt, % of GDP"
ODA/TGO_GGR_NGDP,"Togo General Government Revenue, % of GDP"
ODA/TTO_GGR_NGDP,"Trinidad and Tobago General Government Revenue, % of GDP"
ODA/TGO_GGX,"Togo General Government Total Expenditure, USD Billions"
ODA/TGO_GGXCNL_NGDP,"Togo General Government Net Lending/Borrowing, % of GDP"
ODA/TON_NGDP,"Tonga GDP at Current Prices, LCU Billions"
ODA/TGO_GGXONLB,"Togo General Government Primary Net Lending/Borrowing, USD Billions"
ODA/TGO_NGDP_FY,"Togo GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/TGO_GGXCNL,"Togo General Government Net Lending/Borrowing, USD Billions"
ODA/TGO_GGXWDG,"Togo General Government Gross Debt, USD Billions"
ODA/TON_NGDPD,"Tonga GDP at Current Prices, USD Billions"
ODA/TON_PPPPC,"Tonga Per Capita GDP based on PPP Valuation, USD"
ODA/TON_NGDPRPC,"Tonga GDP per Capita at Constant Prices, LCU"
ODA/TON_GGXONLB,"Tonga General Government Primary Net Lending/Borrowing, USD Billions"
ODA/TON_NID_NGDP,"Tonga Total Investment, % of GDP"
ODA/TON_PCPIE,"Tonga Inflation Index, End of Period Consumer Prices"
ODA/TON_PCPIPCH,"Tonga Inflation % change, Average Consumer Prices"
ODA/TUR_PPPEX,"Turkey Implied PPP Conversion Rate, LCU per USD"
ODA/TON_PPPGDP,"Tonga Country GDP based on PPP Valuation, USD Billions"
ODA/TON_TXG_RPCH,"Tonga Exports of Goods, % change"
ODA/TKM_TMG_RPCH,"Turkmenistan Imports of Goods, % change"
ODA/TON_LP,"Tonga Population, Millions"
ODA/TON_PCPI,"Tonga Inflation Index, Average Consumer Prices"
ODA/TUN_LP,"Tunisia Population, Millions"
ODA/TON_TMG_RPCH,"Tonga Imports of Goods, % change"
ODA/TTO_GGX,"Trinidad and Tobago General Government Total Expenditure, USD Billions"
ODA/TON_GGXONLB_NGDP,"Tonga General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/TTO_GGX_NGDP,"Trinidad and Tobago General Government Total Expenditure, % of GDP"
ODA/TON_GGXCNL,"Tonga General Government Net Lending/Borrowing, USD Billions"
ODA/TON_PPPEX,"Tonga Implied PPP Conversion Rate, LCU per USD"
ODA/UGA_GGXWDG,"Uganda General Government Gross Debt, USD Billions"
ODA/TON_TX_RPCH,"Tonga Exports of Goods and services, % change"
ODA/TTO_NID_NGDP,"Trinidad and Tobago Total Investment, % of GDP"
ODA/TON_GGXCNL_NGDP,"Tonga General Government Net Lending/Borrowing, % of GDP"
ODA/TTO_NGDPRPC,"Trinidad and Tobago GDP per Capita at Constant Prices, LCU"
ODA/TON_GGR_NGDP,"Tonga General Government Revenue, % of GDP"
ODA/TTO_NGDP_R,"Trinidad and Tobago GDP at Constant Prices, LCU Billions"
ODA/TON_BCA,"Tonga Current Account Balance, USD Billions"
ODA/TTO_NGDPD,"Trinidad and Tobago GDP at Current Prices, USD Billions"
ODA/TTO_GGR,"Trinidad and Tobago General Government Revenue, USD Billions"
ODA/TTO_PCPIEPCH,"Trinidad and Tobago Inflation % change, End of Period Consumer Prices"
ODA/TTO_TX_RPCH,"Trinidad and Tobago Exports of Goods and services, % change"
ODA/TTO_PCPI,"Trinidad and Tobago Inflation Index, Average Consumer Prices"
ODA/TTO_GGXWDN,"Trinidad and Tobago General Government Net Debt, USD Billions"
ODA/TUN_GGXWDG_NGDP,"Tunisia General Government Gross Debt, % of GDP"
ODA/TTO_TM_RPCH,"Trinidad and Tobago Imports of Goods and services, % change"
ODA/TKM_GGXWDG_NGDP,"Turkmenistan General Government Gross Debt, % of GDP"
ODA/TTO_PPPGDP,"Trinidad and Tobago Country GDP based on PPP Valuation, USD Billions"
ODA/TTO_PPPEX,"Trinidad and Tobago Implied PPP Conversion Rate, LCU per USD"
ODA/TTO_GGXCNL,"Trinidad and Tobago General Government Net Lending/Borrowing, USD Billions"
ODA/TTO_NGSD_NGDP,"Trinidad and Tobago Gross National Savings, % of GDP"
ODA/TTO_PPPPC,"Trinidad and Tobago Per Capita GDP based on PPP Valuation, USD"
ODA/TTO_LUR,"Trinidad and Tobago Unemployment Rate, % of Total Labor Force"
ODA/TTO_PPPSH,"Trinidad and Tobago Share of World GDP based on PPP, %"
ODA/TTO_TMG_RPCH,"Trinidad and Tobago Imports of Goods, % change"
ODA/TUR_TMG_RPCH,"Turkey Imports of Goods, % change"
ODA/TTO_PCPIE,"Trinidad and Tobago Inflation Index, End of Period Consumer Prices"
ODA/TTO_TXG_RPCH,"Trinidad and Tobago Exports of Goods, % change"
ODA/TTO_GGXWDG_NGDP,"Trinidad and Tobago General Government Gross Debt, % of GDP"
ODA/TTO_BCA_NGDPD,"Trinidad and Tobago Current Account Balance, % of GDP"
ODA/TUN_BCA,"Tunisia Current Account Balance, USD Billions"
ODA/TTO_NGDP_FY,"Trinidad and Tobago GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/TUN_PPPSH,"Tunisia Share of World GDP based on PPP, %"
ODA/TUN_PPPGDP,"Tunisia Country GDP based on PPP Valuation, USD Billions"
ODA/TUN_GGR_NGDP,"Tunisia General Government Revenue, % of GDP"
ODA/TUR_TX_RPCH,"Turkey Exports of Goods and services, % change"
ODA/TUV_NGDPDPC,"Tuvalu GDP per Capita at Current Prices, USD"
ODA/TUN_PCPIE,"Tunisia Inflation Index, End of Period Consumer Prices"
ODA/TUR_PCPIE,"Turkey Inflation Index, End of Period Consumer Prices"
ODA/TKM_GGX_NGDP,"Turkmenistan General Government Total Expenditure, % of GDP"
ODA/UGA_NGDPPC,"Uganda GDP per Capita at Current Prices, LCU"
ODA/TTO_GGXWDG,"Trinidad and Tobago General Government Gross Debt, USD Billions"
ODA/TUN_NGDP_D,Tunisia GDP Deflator
ODA/TUN_TXG_RPCH,"Tunisia Exports of Goods, % change"
ODA/TUN_TX_RPCH,"Tunisia Exports of Goods and services, % change"
ODA/TUV_NGDP_R,"Tuvalu GDP at Constant Prices, LCU Billions"
ODA/TUN_PPPPC,"Tunisia Per Capita GDP based on PPP Valuation, USD"
ODA/TUN_TM_RPCH,"Tunisia Imports of Goods and services, % change"
ODA/TUN_LUR,"Tunisia Unemployment Rate, % of Total Labor Force"
ODA/TUN_NGDP,"Tunisia GDP at Current Prices, LCU Billions"
ODA/TUN_PPPEX,"Tunisia Implied PPP Conversion Rate, LCU per USD"
ODA/TUN_PCPI,"Tunisia Inflation Index, Average Consumer Prices"
ODA/TUN_TMG_RPCH,"Tunisia Imports of Goods, % change"
ODA/TUN_GGXWDG,"Tunisia General Government Gross Debt, USD Billions"
ODA/UZB_GGX,"Uzbekistan General Government Total Expenditure, USD Billions"
ODA/TUR_NGDP_RPCH,"Turkey GDP at Constant Prices, % change"
ODA/TUN_BCA_NGDPD,"Tunisia Current Account Balance, % of GDP"
ODA/TUN_GGSB_NPGDP,"Tunisia General Government Structural Balance, % of GDP"
ODA/TUR_PPPSH,"Turkey Share of World GDP based on PPP, %"
ODA/TUN_GGXCNL_NGDP,"Tunisia General Government Net Lending/Borrowing, % of GDP"
ODA/TUN_GGXCNL,"Tunisia General Government Net Lending/Borrowing, USD Billions"
ODA/TUN_GGSB,"Tunisia General Government Structural Balance, USD Billions"
ODA/TUR_NGDPD,"Turkey GDP at Current Prices, USD Billions"
ODA/TUR_PPPPC,"Turkey Per Capita GDP based on PPP Valuation, USD"
ODA/TKM_PCPI,"Turkmenistan Inflation Index, Average Consumer Prices"
ODA/TUR_NGDP,"Turkey GDP at Current Prices, LCU Billions"
ODA/TUR_NGDP_R,"Turkey GDP at Constant Prices, LCU Billions"
ODA/TUV_PCPI,"Tuvalu Inflation Index, Average Consumer Prices"
ODA/TUR_NGDPPC,"Turkey GDP per Capita at Current Prices, LCU"
ODA/ARE_NGSD_NGDP,"United Arab Emirates Gross National Savings, % of GDP"
ODA/TUR_PPPGDP,"Turkey Country GDP based on PPP Valuation, USD Billions"
ODA/TUR_GGR,"Turkey General Government Revenue, USD Billions"
ODA/TUR_NGSD_NGDP,"Turkey Gross National Savings, % of GDP"
ODA/TUV_NGDPPC,"Tuvalu GDP per Capita at Current Prices, LCU"
ODA/UKR_LP,"Ukraine Population, Millions"
ODA/UZB_TMG_RPCH,"Uzbekistan Imports of Goods, % change"
ODA/TUR_PCPI,"Turkey Inflation Index, Average Consumer Prices"
ODA/TUR_TXG_RPCH,"Turkey Exports of Goods, % change"
ODA/TUR_GGSB_NPGDP,"Turkey General Government Structural Balance, % of GDP"
ODA/TKM_GGR,"Turkmenistan General Government Revenue, USD Billions"
ODA/TUR_GGXWDG,"Turkey General Government Gross Debt, USD Billions"
ODA/TUR_GGXWDG_NGDP,"Turkey General Government Gross Debt, % of GDP"
ODA/TUR_GGSB,"Turkey General Government Structural Balance, USD Billions"
ODA/TUR_GGXCNL,"Turkey General Government Net Lending/Borrowing, USD Billions"
ODA/TUR_GGXWDN,"Turkey General Government Net Debt, USD Billions"
ODA/TUR_GGXCNL_NGDP,"Turkey General Government Net Lending/Borrowing, % of GDP"
ODA/TUV_PPPEX,"Tuvalu Implied PPP Conversion Rate, LCU per USD"
ODA/TKM_PPPGDP,"Turkmenistan Country GDP based on PPP Valuation, USD Billions"
ODA/TUR_NGDP_FY,"Turkey GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/TKM_PPPEX,"Turkmenistan Implied PPP Conversion Rate, LCU per USD"
ODA/TKM_NGDPRPC,"Turkmenistan GDP per Capita at Constant Prices, LCU"
ODA/USA_NGSD_NGDP,"United States Gross National Savings, % of GDP"
ODA/TKM_NGDPPC,"Turkmenistan GDP per Capita at Current Prices, LCU"
ODA/TKM_TM_RPCH,"Turkmenistan Imports of Goods and services, % change"
ODA/VNM_NGDPPC,"Vietnam GDP per Capita at Current Prices, LCU"
ODA/TKM_NGDPD,"Turkmenistan GDP at Current Prices, USD Billions"
ODA/TKM_NGDP_FY,"Turkmenistan GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/TKM_PPPPC,"Turkmenistan Per Capita GDP based on PPP Valuation, USD"
ODA/TKM_PPPSH,"Turkmenistan Share of World GDP based on PPP, %"
ODA/TUV_NGDP,"Tuvalu GDP at Current Prices, LCU Billions"
ODA/UGA_GGX,"Uganda General Government Total Expenditure, USD Billions"
ODA/TKM_TX_RPCH,"Turkmenistan Exports of Goods and services, % change"
ODA/TKM_GGXCNL_NGDP,"Turkmenistan General Government Net Lending/Borrowing, % of GDP"
ODA/TKM_GGXWDG,"Turkmenistan General Government Gross Debt, USD Billions"
ODA/TKM_GGXCNL,"Turkmenistan General Government Net Lending/Borrowing, USD Billions"
ODA/TUV_PPPSH,"Tuvalu Share of World GDP based on PPP, %"
ODA/TUV_NGDP_D,Tuvalu GDP Deflator
ODA/TUV_PPPGDP,"Tuvalu Country GDP based on PPP Valuation, USD Billions"
ODA/TUV_PPPPC,"Tuvalu Per Capita GDP based on PPP Valuation, USD"
ODA/TUV_PCPIE,"Tuvalu Inflation Index, End of Period Consumer Prices"
ODA/TUV_NGDPD,"Tuvalu GDP at Current Prices, USD Billions"
ODA/TUV_GGXCNL,"Tuvalu General Government Net Lending/Borrowing, USD Billions"
ODA/TUV_GGX,"Tuvalu General Government Total Expenditure, USD Billions"
ODA/TUV_GGXWDG_NGDP,"Tuvalu General Government Gross Debt, % of GDP"
ODA/TUV_BCA,"Tuvalu Current Account Balance, USD Billions"
ODA/TUV_GGXCNL_NGDP,"Tuvalu General Government Net Lending/Borrowing, % of GDP"
ODA/TUV_GGR,"Tuvalu General Government Revenue, USD Billions"
ODA/UKR_PCPI,"Ukraine Inflation Index, Average Consumer Prices"
ODA/UGA_NGDPD,"Uganda GDP at Current Prices, USD Billions"
ODA/TUV_GGXWDG,"Tuvalu General Government Gross Debt, USD Billions"
ODA/UGA_NGDPRPC,"Uganda GDP per Capita at Constant Prices, LCU"
ODA/UGA_PPPPC,"Uganda Per Capita GDP based on PPP Valuation, USD"
ODA/UGA_TM_RPCH,"Uganda Imports of Goods and services, % change"
ODA/UGA_NGDP_R,"Uganda GDP at Constant Prices, LCU Billions"
ODA/ARE_NID_NGDP,"United Arab Emirates Total Investment, % of GDP"
ODA/UGA_PPPSH,"Uganda Share of World GDP based on PPP, %"
ODA/UGA_PCPIE,"Uganda Inflation Index, End of Period Consumer Prices"
ODA/UGA_PPPEX,"Uganda Implied PPP Conversion Rate, LCU per USD"
ODA/UGA_TMG_RPCH,"Uganda Imports of Goods, % change"
ODA/UGA_PPPGDP,"Uganda Country GDP based on PPP Valuation, USD Billions"
ODA/ARE_PPPGDP,"United Arab Emirates Country GDP based on PPP Valuation, USD Billions"
ODA/UGA_NGDP,"Uganda GDP at Current Prices, LCU Billions"
ODA/UGA_PCPI,"Uganda Inflation Index, Average Consumer Prices"
ODA/UKR_GGXWDG_NGDP,"Ukraine General Government Gross Debt, % of GDP"
ODA/UGA_GGR_NGDP,"Uganda General Government Revenue, % of GDP"
ODA/UGA_NGSD_NGDP,"Uganda Gross National Savings, % of GDP"
ODA/UGA_TX_RPCH,"Uganda Exports of Goods and services, % change"
ODA/UGA_TXG_RPCH,"Uganda Exports of Goods, % change"
ODA/UGA_NID_NGDP,"Uganda Total Investment, % of GDP"
ODA/UGA_GGR,"Uganda General Government Revenue, USD Billions"
ODA/UGA_GGXCNL_NGDP,"Uganda General Government Net Lending/Borrowing, % of GDP"
ODA/UGA_GGXWDG_NGDP,"Uganda General Government Gross Debt, % of GDP"
ODA/UKR_NGDPD,"Ukraine GDP at Current Prices, USD Billions"
ODA/UGA_NGDP_FY,"Uganda GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/UGA_GGXCNL,"Uganda General Government Net Lending/Borrowing, USD Billions"
ODA/UGA_BCA,"Uganda Current Account Balance, USD Billions"
ODA/UKR_NGDP,"Ukraine GDP at Current Prices, LCU Billions"
ODA/UKR_NGDP_R,"Ukraine GDP at Constant Prices, LCU Billions"
ODA/ARE_TMG_RPCH,"United Arab Emirates Imports of Goods, % change"
ODA/UKR_NGSD_NGDP,"Ukraine Gross National Savings, % of GDP"
ODA/URY_GGXCNL_NGDP,"Uruguay General Government Net Lending/Borrowing, % of GDP"
ODA/UKR_TMG_RPCH,"Ukraine Imports of Goods, % change"
ODA/UKR_PPPPC,"Ukraine Per Capita GDP based on PPP Valuation, USD"
ODA/ARE_TXG_RPCH,"United Arab Emirates Exports of Goods, % change"
ODA/UKR_PPPEX,"Ukraine Implied PPP Conversion Rate, LCU per USD"
ODA/ARE_GGR_NGDP,"United Arab Emirates General Government Revenue, % of GDP"
ODA/GBR_PCPIE,"United Kingdom Inflation Index, End of Period Consumer Prices"
ODA/UKR_PCPIE,"Ukraine Inflation Index, End of Period Consumer Prices"
ODA/UKR_NID_NGDP,"Ukraine Total Investment, % of GDP"
ODA/UKR_PPPSH,"Ukraine Share of World GDP based on PPP, %"
ODA/UKR_PPPGDP,"Ukraine Country GDP based on PPP Valuation, USD Billions"
ODA/UKR_TX_RPCH,"Ukraine Exports of Goods and services, % change"
ODA/UKR_LUR,"Ukraine Unemployment Rate, % of Total Labor Force"
ODA/UKR_GGXONLB,"Ukraine General Government Primary Net Lending/Borrowing, USD Billions"
ODA/UKR_TM_RPCH,"Ukraine Imports of Goods and services, % change"
ODA/GBR_NGDP_FY,"United Kingdom GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/UKR_TXG_RPCH,"Ukraine Exports of Goods, % change"
ODA/UKR_GGSB,"Ukraine General Government Structural Balance, USD Billions"
ODA/ARE_GGXWDN_NGDP,"United Arab Emirates General Government Net Debt, % of GDP"
ODA/UKR_GGSB_NPGDP,"Ukraine General Government Structural Balance, % of GDP"
ODA/UKR_GGR,"Ukraine General Government Revenue, USD Billions"
ODA/UKR_GGXCNL_NGDP,"Ukraine General Government Net Lending/Borrowing, % of GDP"
ODA/UKR_GGXCNL,"Ukraine General Government Net Lending/Borrowing, USD Billions"
ODA/UKR_GGXONLB_NGDP,"Ukraine General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/ARE_NGDP_RPCH,"United Arab Emirates GDP at Constant Prices, % change"
ODA/UKR_GGXWDG,"Ukraine General Government Gross Debt, USD Billions"
ODA/VUT_NGDP_RPCH,"Vanuatu GDP at Constant Prices, % change"
ODA/UKR_BCA_NGDPD,"Ukraine Current Account Balance, % of GDP"
ODA/ARE_NGDPRPC,"United Arab Emirates GDP per Capita at Constant Prices, LCU"
ODA/ARE_NGDPD,"United Arab Emirates GDP at Current Prices, USD Billions"
ODA/UKR_BCA,"Ukraine Current Account Balance, USD Billions"
ODA/ARE_PCPI,"United Arab Emirates Inflation Index, Average Consumer Prices"
ODA/ARE_PPPSH,"United Arab Emirates Share of World GDP based on PPP, %"
ODA/ARE_NGDP,"United Arab Emirates GDP at Current Prices, LCU Billions"
ODA/UKR_NGDP_FY,"Ukraine GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/UKR_GGXWDN,"Ukraine General Government Net Debt, USD Billions"
ODA/ARE_PPPPC,"United Arab Emirates Per Capita GDP based on PPP Valuation, USD"
ODA/USA_NID_NGDP,"United States Total Investment, % of GDP"
ODA/ARE_LP,"United Arab Emirates Population, Millions"
ODA/USA_LE,"United States Employment, Millions"
